Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance, orig_position, orig_trade_profit, orig_cash, orig_balance
10/18/2005,22.06,22.3,21.35,21.49,20.2595,1.8155e+06,-0.0267209,-0.0267209,0.02,-0.02, 0.02,-0.00685806,-0.02, 13.6269,23.6534, 0, 2.98839, 20.6065, 222.17, 0, -4027.52,0,77.1492, 0, 83.0313, 5.88206, 154.882, 6.85818, -2663.67, 474.154
10/19/2005,21.37,21.6,20.85,21.38,20.1558,1.466e+06,-0.00511883,-0.00511883,0.02,-0.02, 0.02,0,-0.00511883, 13.6269,23.6534, 0, 0.570818, 20.2076, 222.741, 0, -4038.6,0,77.1492, 0, 67.8463, -9.30294, 160.014, -15.185, -2763.34, 461.868
10/20/2005,21.35,21.48,20.85,21.02,19.8164,640900,-0.0168381,-0.0168381,0.02,-0.02, 0.02,0,-0.0168381, 13.6269,23.6534, 0, 1.89929, 19.9854, 224.64, 0, -4076.12,0,77.1492, 0, 64.6199, -12.5293, 176.995, -3.22641, -3098.72, 408.689
10/21/2005,21.02,22.42,21.01,21.96,20.7026,917000,0.0447193,0.0447193,0.02,-0.02, 0.02,0.0242346,0.02, 13.6269,23.6534, 0, -4.86045, 20.0136, 219.78, 0, -3978.39,24.2346,101.384, 0, 88.8545, -12.5293, 133.247, 0, -2208.56, 549.993
10/24/2005,22.01,22.36,21.95,22.31,21.0326,508800,0.0159382,0.0159382,0.02,-0.02, 0.02,0,0.0159382, 13.6269,23.6534, 0, -1.73078, 20.8669, 218.049, 0, -3941.82,0,101.384, 0, 88.8545, -12.5293, 117.434, 0, -1874.43, 595.513
10/25/2005,22.25,22.54,21.7,22,20.7403,437300,-0.0138952,-0.0138952,0.02,-0.02, 0.02,0,-0.0138952, 13.6269,23.6534, 0, 1.53089, 20.8859, 219.58, 0, -3973.34,0,101.384, 0, 82.6249, -18.7589, 131.427, -6.22952, -2162.5, 563.333
10/26/2005,22,22.45,21.99,22.32,21.042,543200,0.0145453,0.0145453,0.02,-0.02, 0.02,0,0.0145453, 13.6269,23.6534, 0, -1.57972, 20.8906, 218, 0, -3939.88,-5.34759,96.0362, 0, 77.2774, -18.7589, 116.986, 0, -1856.65, 604.973
10/27/2005,22.26,22.56,22.2,22.56,21.2683,351200,0.0107529,0.0107529,0.02,-0.02, 0.02,0,0.0107529, 13.6269,23.6534, 0, -1.1627, 21.1548, 216.837, 0, -3914.82,0,96.0362, 0, 77.2774, -18.7589, 106.291, 0, -1626.16, 634.46
10/28/2005,22.55,23.9,22.37,23.9,22.5315,1.6149e+06,0.059397,0.059397,0.02,-0.02, 0.02,0.0386245,0.02, 13.6269,23.6534, 0, -6.16637, 21.4799, 210.671, 0, -3781.91,38.6247,134.661, 0, 115.902, -18.7589, 48.591, 0, -358.687, 736.142
10/31/2005,24,25.35,24,24.68,23.2669,706400,0.0326361,0.0326361,0.02,-0.02, 0.02,0.0123883,0.02, 13.6269,23.6534, 0, -3.35581, 22.7557, 207.315, 0, -3705.07,12.3882,147.049, 0, 128.29, -18.7589, 16.4762, 0, 381.2, 764.549
11/01/2005,24.7,25.08,24.69,25.02,23.5874,866800,0.0137762,0.0137762,0.02,-0.02, 0.02,0,0.0137762, 13.6269,23.6534, 0, -1.41342, 23.4266, 205.902, 0, -3671.47,0,147.049, 0, 128.29, -18.7589, 2.79405, 0, 706.411, 772.316
11/02/2005,25.23,28.1,25.2,27.55,25.9725,2.8702e+06,0.101119,0.06,0.02,-0.02, 0.02,0.0795287,0.02, 13.6269,23.6534, 0, -9.68194, 23.8221, 196.22, 0, -3440.34,79.5285,226.578, 0, 207.819, -18.7589, -93.5331, 0, 3095.58, 666.287
11/03/2005,27.6,28.1,27.6,27.87,26.2742,906100,0.0116151,0.0116151,0.02,-0.02, 0.02,0,0.0116151, 13.6269,23.6534, 0, -1.12973, 26.1229, 195.09, 0, -3410.31,0,226.578, 0, 207.819, -18.7589, -105.081, 0, 3402.48, 641.548
11/04/2005,27.8,29,27.77,28.8,27.151,912600,0.0333693,0.0333693,0.02,-0.02, 0.02,0.0131071,0.02, 13.6269,23.6534, 0, -3.17575, 26.5356, 191.914, 0, -3325.53,13.107,239.685, 0, 220.926, -18.7589, -137.906, 0, 4284.53, 540.253
11/07/2005,29,29.43,28.38,28.93,27.2735,486900,0.00451406,0.00451406,0.02,-0.02, 0.02,0,0.00451406, 13.6269,23.6534, 0, -0.431695, 27.2122, 191.483, 0, -3313.26,-15.1824,224.502, 0, 205.743, -18.7589, -142.41, 0, 4412.53, 528.517
11/08/2005,29.1,29.7,29,29.43,27.7449,1.395e+06,0.017283,0.017283,0.02,-0.02, 0.02,0,0.017283, 13.6269,23.6534, 0, -1.63356, 27.5082, 189.849, 0, -3267.8,-2.66363,221.839, 0, 203.08, -18.7589, -159.545, 0, 4889.4, 462.835
11/09/2005,29.43,31.3,29.43,31.3,29.5078,1.3123e+06,0.0635406,0.06,0.0221344,-0.0221344, 0.0221344,0.0405095,0.0221344, 12.9522,23.6534, 0, -5.75854, 28.0503, 184.091, 0, -3105.62,40.5095,262.348, 0, 243.589, -18.7589, -221.149, 0, 6659.05, 133.44
11/10/2005,31.15,33.96,31.15,32.8,30.9219,1.9489e+06,0.0479231,0.0479231,0.0221344,-0.0221344, 0.0221344,0.0252302,0.0221344, 12.9522,23.6534, 0, -4.25863, 29.8326, 179.832, 0, -2977.91,25.2304,287.579, 0, 268.82, -18.7589, -267.959, 0, 8080.43, -205.372
11/11/2005,33.05,33.95,33,33.35,31.4404,1.1839e+06,0.0167685,0.0167685,0.0222558,-0.0222558, 0.0222558,0,0.0167685, 12.9153,23.6534, 0, -1.48906, 31.1801, 178.343, 0, -2930.79,-5.36807,282.21, 0, 263.452, -18.7589, -284.588, 0, 8606.66, -340.92
11/14/2005,33.5,34.5,33.45,33.75,31.8175,1.0592e+06,0.011994,0.011994,0.0220388,-0.0220388, 0.0220388,0,0.011994, 12.9813,23.6534, 0, -1.06, 31.6284, 177.283, 0, -2896.58,-9.82816,272.382, 0, 253.623, -18.7589, -296.511, 0, 8991.44, -442.811
11/15/2005,33.75,33.88,32.84,33.88,31.9401,759200,0.00385174,0.00385174,0.0220108,-0.0220108, 0.0220108,0,0.00385174, 12.9899,23.6534, 0, -0.340441, 31.8787, 176.942, 0, -2885.04,0,272.382, 0, 227.179, -45.2036, -300.355, -26.4447, 9121.71, -471.663
11/16/2005,33.51,33.85,33.4,33.6,31.6761,542600,-0.00826476,-0.00826476,0.0219392,-0.0219392, 0.0219392,0,-0.00826476, 13.0118,23.6534, 0, 0.735757, 31.8078, 177.678, 0, -2907.77,0,272.382, 0, 227.179, -45.2036, -292.056, 0, 8865.39, -385.814
11/17/2005,33.4,34.55,33.23,34.32,32.3549,1.0119e+06,0.0214288,0.0214288,0.0220563,-0.0220563, 0.0220563,0,0.0214288, 12.976,23.6534, 0, -1.87366, 32.0137, 175.805, 0, -2847.09,-0.614146,271.768, 0, 226.565, -45.2036, -313.259, 0, 9551.95, -583.504
11/18/2005,34.35,34.35,32.86,33.05,31.1576,529800,-0.0370046,-0.0370046,0.0220761,-0.0220761, 0.0220761,-0.0152655,-0.0220761, 12.9699,23.6534, 0, 3.34594, 31.9958, 179.15, 0, -2953.46,0,271.768, 0, 241.83, -29.938, -275.552, 15.2656, 8362.48, -223.069
11/21/2005,32.75,32.75,31.26,31.99,30.1583,636300,-0.0320726,-0.0320726,0.0225866,-0.0225866, 0.0225866,-0.00970525,-0.0225866, 12.8157,23.6534, 0, 2.94392, 30.8037, 182.094, 0, -3043.44,0,271.768, 0, 251.535, -20.2328, -242.954, 9.70522, 7371.03, 43.9563
11/22/2005,31.99,32.74,31.6,32.5,30.6391,421900,0.0159423,0.0159423,0.0232013,-0.0232013, 0.0232013,0,0.0159423, 12.6335,23.6534, 0, -1.43437, 30.3977, 180.66, 0, -2999.09,-7.09423,264.674, 0, 244.441, -20.2328, -258.77, 0, 7860, -68.49
11/23/2005,32.2,33.68,32.16,33.04,31.1482,671300,0.0166157,0.0166157,0.023049,-0.023049, 0.023049,0,0.0166157, 12.6783,23.6534, 0, -1.48245, 30.8926, 179.178, 0, -2952.56,-6.28862,258.385, 0, 238.153, -20.2328, -275.25, 0, 8377.29, -196.234
11/25/2005,33.01,33.2,32.72,32.85,30.9691,138500,-0.00575093,-0.00575093,0.0228863,-0.0228863, 0.0228863,0,-0.00575093, 12.7264,23.6534, 0, 0.517452, 31.0585, 179.695, 0, -2967.9,0,258.385, 0, 238.153, -20.2328, -269.482, 0, 8206.3, -139.31
11/28/2005,33.05,33.85,33,33.41,31.497,630400,0.0170472,0.0170472,0.0229253,-0.0229253, 0.0229253,0,0.0170472, 12.7148,23.6534, 0, -1.51234, 31.2319, 178.183, 0, -2919.93,-5.74633,252.639, 0, 232.406, -20.2328, -286.386, 0, 8742.44, -277.853
11/29/2005,33.3,33.5,32.63,32.9,31.0162,428600,-0.0152647,-0.0152647,0.0228742,-0.0228742, 0.0228742,0,-0.0152647, 12.73,23.6534, 0, 1.37573, 31.2557, 179.558, 0, -2962.2,0,252.639, 0, 224.619, -28.0203, -271.003, -7.7875, 8269.82, -135.668
11/30/2005,32.9,33.8,32.9,33.59,31.6667,690100,0.0209725,0.0209725,0.0229834,-0.0229834, 0.0229834,0,0.0209725, 12.6977,23.6534, 0, -1.85378, 31.3398, 177.705, 0, -2903.36,-1.9656,250.673, 0, 222.653, -28.0203, -291.759, 0, 8928.58, -310.46
12/01/2005,34,34.94,34,34.28,32.3172,371800,0.020542,0.020542,0.0224672,-0.0224672, 0.0224672,0,0.020542, 12.8515,23.6534, 0, -1.79756, 31.9903, 175.907, 0, -2845.15,-1.8831,248.79, 0, 220.77, -28.0203, -312.093, 0, 9587.14, -498.821
12/02/2005,34.4,34.65,34.25,34.28,32.3172,428600,0,0,0.0223493,-0.0223493, 0.0223493,0,0, 12.887,23.6534, 0, 0, 32.3172, 175.907, 0, -2844.44,0,248.79, 0, 220.77, -28.0203, -312.093, 0, 9595.21, -490.75
12/05/2005,32.08,32.64,31.38,32.35,30.4977,1.1244e+06,-0.0563013,-0.0563013,0.0220705,-0.0220705, 0.0220705,-0.0350033,-0.0220705, 12.9716,23.6534, 0, 5.17131, 31.9586, 181.078, 0, -3009.01,0,248.79, 0, 220.77, -28.0203, -254.144, 0, 7783.61, 32.7932
12/06/2005,32.04,33.75,32.04,33.62,31.695,790600,0.0392582,0.0392582,0.0233986,-0.0233986, 0.0233986,0.015497,0.0233986, 12.5759,23.6534, 0, -3.45306, 30.8524, 177.625, 0, -2901.72,15.497,264.287, 0, 236.267, -28.0203, -292.652, 0, 8989.33, -286.253
12/07/2005,33.4,34.18,33.3,33.95,32.0061,783900,0.00981538,0.00981538,0.0236257,-0.0236257, 0.0236257,0,0.00981538, 12.51,23.6534, 0, -0.865364, 31.8501, 176.76, 0, -2873.37,0,264.287, 0, 236.267, -28.0203, -302.419, 0, 9309.32, -369.93
12/08/2005,33.95,33.98,33.53,33.66,31.7327,383700,-0.00854151,-0.00854151,0.0233964,-0.0233964, 0.0233964,0,-0.00854151, 12.5765,23.6534, 0, 0.759769, 31.8691, 177.52, 0, -2896.81,0,264.287, 0, 236.267, -28.0203, -293.841, 0, 9044.66, -279.703
12/09/2005,33.41,34.07,33.35,33.88,31.9401,409700,0.00653572,0.00653572,0.023546,-0.023546, 0.023546,0,0.00653572, 12.5331,23.6534, 0, -0.577282, 31.8362, 176.942, 0, -2877.65,0,264.287, 0, 236.267, -28.0203, -300.355, 0, 9260.88, -332.495
12/12/2005,33.8,33.91,33.71,33.76,31.827,421500,-0.00354179,-0.00354179,0.0235568,-0.0235568, 0.0235568,0,-0.00354179, 12.53,23.6534, 0, 0.314181, 31.8835, 177.257, 0, -2886.88,0,264.287, 0, 236.267, -28.0203, -296.807, 0, 9156.6, -289.872
12/13/2005,33.76,33.8,33.05,33.25,31.3462,226700,-0.0151067,-0.0151067,0.0228848,-0.0228848, 0.0228848,0,-0.0151067, 12.7268,23.6534, 0, 1.35425, 31.5856, 178.611, 0, -2928.92,0,264.287, 0, 236.267, -28.0203, -281.585, 0, 8684.08, -142.541
12/14/2005,33.4,33.69,33.25,33.54,31.6195,158400,0.00872171,0.00872171,0.022915,-0.022915, 0.022915,0,0.00872171, 12.7179,23.6534, 0, -0.773838, 31.4826, 177.837, 0, -2903.82,0,264.287, 0, 236.267, -28.0203, -290.269, 0, 8965.73, -212.448
12/15/2005,33.64,33.88,33.35,33.63,31.7044,313900,0.00268359,0.00268359,0.0229068,-0.0229068, 0.0229068,0,0.00268359, 12.7203,23.6534, 0, -0.238142, 31.6619, 177.599, 0, -2895.55,0,264.287, 0, 236.267, -28.0203, -292.949, 0, 9058.89, -228.886
12/16/2005,33.68,35.5,33.68,35.15,33.1374,1.6469e+06,0.0451974,0.0451974,0.0219712,-0.0219712, 0.0219712,0.0227268,0.0219712, 13.002,23.6534, 0, -3.88238, 32.0508, 173.717, 0, -2770.43,22.7272,287.014, 0, 258.994, -28.0203, -337.155, 0, 10499.6, -672.868
12/19/2005,35.18,35.45,34.89,35.25,33.2316,377400,0.00284525,0.00284525,0.022469,-0.022469, 0.022469,0,0.00284525, 12.851,23.6534, 0, -0.246607, 33.1845, 173.47, 0, -2761.52,0,287.014, 0, 258.994, -28.0203, -339.996, 0, 10602.2, -696.413
12/20/2005,35.25,35.46,34.02,35.32,33.2976,564500,0.00198588,0.00198588,0.022242,-0.022242, 0.022242,0,0.00198588, 12.9195,23.6534, 0, -0.171989, 33.2646, 173.298, 0, -2755.08,0,287.014, 0, 234.215, -52.7992, -341.98, -24.7789, 10676.4, -710.688
12/21/2005,35.38,37,35.33,36.51,34.4195,701200,0.0336916,0.0336916,0.0222484,-0.0222484, 0.0222484,0.0111941,0.0222484, 12.9176,23.6534, 0, -2.84758, 33.666, 170.45, 0, -2658.5,11.1944,298.209, 0, 245.41, -52.7992, -375.117, 0, 11806.6, -1104.7
12/22/2005,36.6,37.05,36.35,36.83,34.7212,247800,0.00876486,0.00876486,0.0224587,-0.0224587, 0.0224587,0,0.00876486, 12.8541,23.6534, 0, -0.742112, 34.57, 169.708, 0, -2632.1,0,298.209, 0, 245.41, -52.7992, -383.843, 0, 12117, -1210.47
12/23/2005,36.73,38,36.73,37.73,35.5696,493000,0.0244369,0.0244369,0.0214293,-0.0214293, 0.0214293,0.00294447,0.0214293, 13.1694,23.6534, 0, -2.03632, 35.0912, 167.672, 0, -2559.97,2.94417,301.153, 0, 248.354, -52.7992, -407.986, 0, 12973.5, -1538.38
12/27/2005,37.99,38.8,37.2,37.46,35.3151,476400,-0.00715641,-0.00715641,0.0208685,-0.0208685, 0.0208685,0,-0.00715641, 13.3462,23.6534, 0, 0.603204, 35.4421, 168.275, 0, -2580.7,-27.4517,273.701, 0, 220.902, -52.7992, -400.804, 0, 12726.7, -1427.73
12/28/2005,38,38.15,36.35,37.45,35.3057,327800,-0.000267025,-0.000267025,0.0208629,-0.0208629, 0.0208629,0,-0.000267025, 13.348,23.6534, 0, 0.0224713, 35.3104, 168.298, 0, -2580.84,0,273.701, 0, 199.867, -73.834, -400.537, -21.0348, 12725, -1416.26
12/29/2005,37.45,37.95,37.19,37.38,35.2397,189800,-0.00186899,-0.00186899,0.0208438,-0.0208438, 0.0208438,0,-0.00186899, 13.354,23.6534, 0, 0.157494, 35.2727, 168.455, 0, -2585.75,0,273.701, 0, 199.867, -73.834, -398.666, 0, 12666.6, -1382.23
12/30/2005,37.55,37.58,36.92,37.14,35.0134,172800,-0.00642043,-0.00642043,0.0208557,-0.0208557, 0.0208557,0,-0.00642043, 13.3502,23.6534, 0, 0.543395, 35.1264, 168.998, 0, -2604.2,0,273.701, 0, 199.867, -73.834, -392.225, 0, 12448, -1285.12
01/03/2006,37.2,38.28,36.85,37.45,35.3057,1.0132e+06,0.00834651,0.00834651,0.0208397,-0.0208397, 0.0208397,0,0.00834651, 13.3553,23.6534, 0, -0.70089, 35.1592, 168.298, 0, -2578.91,-12.2379,261.463, 0, 187.629, -73.834, -400.537, 0, 12747.9, -1393.33
01/04/2006,37.7,40.6,37.7,39.2,36.9555,1.9284e+06,0.0467292,0.0467292,0.0207191,-0.0207191, 0.0207191,0.0254822,0.0207191, 13.3938,23.6534, 0, -3.79955, 35.6695, 164.498, 0, -2442.74,25.4819,286.945, 0, 213.111, -73.834, -446.207, 0, 14405.3, -2084.49
01/05/2006,39.18,39.71,38.91,39.71,37.4363,317900,0.0130101,0.0130101,0.0207413,-0.0207413, 0.0207413,0,0.0130101, 13.3867,23.6534, 0, -1.05974, 37.1951, 163.438, 0, -2402.67,0,286.945, 0, 213.111, -73.834, -459.133, 0, 14894.1, -2294.14
01/06/2006,39.71,39.71,38.14,39,36.7669,349200,-0.0178796,-0.0178796,0.0201378,-0.0201378, 0.0201378,0,-0.0178796, 13.5818,23.6534, 0, 1.481, 37.1001, 164.919, 0, -2457,0,286.945, 0, 210.807, -76.1386, -441.092, -2.30459, 14232.3, -1985.31
01/09/2006,38.8,38.88,38.5,38.61,36.3992,220800,-0.0100001,-0.0100001,0.0203607,-0.0203607, 0.0203607,0,-0.0100001, 13.5093,23.6534, 0, 0.830839, 36.5826, 165.75, 0, -2486.76,0,286.945, 0, 210.807, -76.1386, -431.042, 0, 13872.2, -1817.39
01/10/2006,38.61,38.71,37.4,37.8,35.6356,191300,-0.0209788,-0.0209788,0.020417,-0.020417, 0.020417,-0.000573504,-0.020417, 13.491,23.6534, 0, 1.76647, 36.0257, 167.517, 0, -2549.78,0,286.945, 0, 211.38, -75.5648, -409.84, 0.573738, 13116.1, -1488.78
01/11/2006,37.8,37.8,34.65,34.8,32.8074,974300,-0.0793651,-0.0612511,0.020648,-0.020648, 0.020648,-0.059955,-0.020648, 13.4166,23.6534, 0, 7.07129, 35.2658, 174.588, 0, -2798.52,0,286.945, 0, 271.336, -15.6098, -327.148, 59.9551, 10296, -436.896
01/12/2006,33,35.35,32.96,34.99,32.9865,2.0089e+06,0.0054598,0.0054598,0.0221689,-0.0221689, 0.0221689,0,0.0054598, 12.9417,23.6534, 0, -0.474665, 32.8968, 174.113, 0, -2782.2,0,286.945, 0, 243.08, -43.8649, -332.593, -28.2551, 10483.2, -487.9
01/13/2006,35,35.42,33.31,34.05,32.1004,734200,-0.0268646,-0.0268646,0.0220575,-0.0220575, 0.0220575,-0.00491545,-0.0220575, 12.9756,23.6534, 0, 2.38694, 32.6207, 176.5, 0, -2859.37,0,286.945, 0, 247.996, -38.9491, -305.361, 4.91578, 9604.96, -197.234
01/17/2006,33.55,33.55,29.62,30,28.2822,2.3512e+06,-0.118943,-0.0661726,0.022232,-0.022232, 0.022232,-0.0989098,-0.022232, 12.9225,23.6534, 0, 11.5367, 31.7415, 188.037, 0, -3224.86,0,286.945, 0, 346.906, 59.9606, -178.728, 98.9096, 5796.85, 742.015
01/18/2006,29.1,31.16,28.88,31,29.225,1.7737e+06,0.0333333,0.0333333,0.023552,-0.023552, 0.023552,0.00955621,0.023552, 12.5313,23.6534, 0, -3.05771, 28.6134, 184.979, 0, -3136.63,9.55623,296.502, 0, 298.205, 1.70311, -211.518, -58.2575, 6747.52, 565.911
01/19/2006,30.8,31.24,29.34,30.39,28.6499,857200,-0.0196775,-0.0196775,0.0239204,-0.0239204, 0.0239204,0,-0.0196775, 12.4254,23.6534, 0, 1.84727, 28.936, 186.826, 0, -3189.31,0,296.502, 0, 293.858, -2.64378, -191.644, -4.34689, 6180.73, 690.142
01/20/2006,30.28,30.28,28.6,29.24,27.5658,788700,-0.0378413,-0.0378413,0.0230248,-0.0230248, 0.0230248,-0.0151657,-0.0230248, 12.6854,23.6534, 0, 3.63848, 28.3182, 190.465, 0, -3291.64,0,296.502, 0, 309.024, 12.522, -153.068, 15.1657, 5104.1, 884.653
01/23/2006,29.49,30.05,29.15,29.42,27.7355,530800,0.00615582,0.00615582,0.0229656,-0.0229656, 0.0229656,0,0.00615582, 12.7029,23.6534, 0, -0.583542, 27.6505, 189.881, 0, -3274.82,-16.4323,280.069, 0, 292.591, 12.522, -159.205, 0, 5281.08, 865.45
01/24/2006,29.9,31.47,29.75,31.02,29.2438,648900,0.0543848,0.0543848,0.0229418,-0.0229418, 0.0229418,0.0307378,0.0229418, 12.7099,23.6534, 0, -4.96183, 28.0518, 184.92, 0, -3134.93,30.7378,310.807, 0, 323.329, 12.522, -212.163, 0, 6796.78, 592.333
01/25/2006,31.15,31.51,30.75,31,29.225,836300,-0.00064458,-0.00064458,0.0239009,-0.0239009, 0.0239009,0,-0.00064458, 12.4309,23.6534, 0, 0.0596266, 29.2344, 184.979, 0, -3135.9,0,310.807, 0, 323.329, 12.522, -211.518, 0, 6786.28, 604.676
01/26/2006,31.05,31.25,30,30.25,28.5179,313700,-0.0241939,-0.0241939,0.0238883,-0.0238883, 0.0238883,-0.000313064,-0.0238883, 12.4345,23.6534, 0, 2.27912, 28.8738, 187.258, 0, -3200.94,0,310.807, 0, 323.642, 12.8347, -187.027, 0.31272, 6087.47, 753.865
01/27/2006,30.2,30.2,28.3,28.89,27.2358,518600,-0.0449585,-0.0449585,0.0240606,-0.0240606, 0.0240606,-0.0214131,-0.0240606, 12.3854,23.6534, 0, 4.3569, 28.1728, 191.615, 0, -3322.92,0,310.807, 0, 345.055, 34.248, -141.026, 21.4133, 4813.53, 972.573
01/30/2006,28.73,29.58,28.73,29,27.3395,917300,0.00380745,0.00380745,0.0245791,-0.0245791, 0.0245791,0,0.00380745, 12.2391,23.6534, 0, -0.363744, 27.2876, 191.251, 0, -3312.2,0,310.807, 0, 345.055, 34.248, -144.826, 0, 4925.47, 965.994
01/31/2006,29.17,30.41,29.01,29.34,27.66,490600,0.0117242,0.0117242,0.0245557,-0.0245557, 0.0245557,0,0.0117242, 12.2457,23.6534, 0, -1.11138, 27.4993, 190.14, 0, -3280.85,-12.5241,298.283, 0, 332.531, 34.248, -156.482, 0, 5254.29, 925.989
02/01/2006,29.1,29.62,28.35,29.38,27.6977,816800,0.00136323,0.00136323,0.0246033,-0.0246033, 0.0246033,0,0.00136323, 12.2324,23.6534, 0, -0.12947, 27.6789, 190.011, 0, -3276.47,0,298.283, 0, 305.909, 7.62642, -157.845, -26.6216, 5300.38, 928.44
02/02/2006,29.38,30.2,29,30.01,28.2917,767200,0.0214434,0.0214434,0.0239264,-0.0239264, 0.0239264,0,0.0214434, 12.4236,23.6534, 0, -2.00505, 27.9931, 188.006, 0, -3219.59,-2.42513,295.858, 0, 303.484, 7.62642, -179.061, 0, 5902.32, 836.369
