Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance, orig_position, orig_trade_profit, orig_cash, orig_balance
04/05/1993,44.4375,44.5312,44.0625,44.2812,25.8695,510700,0.00425227,0.00425227,0.0157035,-0.0157035, 0.0157035,0,0.00425227, 21.2803,33.2124, 0, -0.417576, 25.8146, 196.61, 0, -5018.18,0,-8.1659, 0, -4.31275, 3.85315, 249.86, 0, -6351.61, 112.124
04/12/1993,44.7188,45.1562,44.6562,44.9375,26.2529,810700,0.0148207,0.0148207,0.0148405,-0.0148405, 0.0148405,0,0.0148207, 21.7548,33.2124, 0, -1.44095, 26.0604, 195.169, 0, -4980.34,-0.0201157,-8.18601, 0, -4.33286, 3.85315, 235.148, 0, -5965.34, 207.96
04/19/1993,44.9375,45.0625,43.6875,43.75,25.5591,708100,-0.0264259,-0.0264259,0.014653,-0.014653, 0.014653,-0.011948,-0.014653, 21.8599,33.2124, 0, 2.63103, 26.0598, 197.8, 0, -5048.63,0,-8.18601, 0, 7.61479, 15.8008, 261.929, 11.9477, -6656.3, 38.3784
04/26/1993,43.7812,44.2812,43.2812,44.0312,25.7234,478800,0.00642828,0.00642828,0.0162874,-0.0162874, 0.0162874,0,0.00642828, 20.968,33.2124, 0, -0.632709, 25.6411, 197.168, 0, -5032.07,0,-8.18601, 0, 7.61479, 15.8008, 255.522, 0, -6488.6, 84.2874
05/03/1993,44.0938,44.75,43.9062,44.3438,25.906,461300,0.00709727,0.00709727,0.0156907,-0.0156907, 0.0156907,0,0.00709727, 21.2872,33.2124, 0, -0.695974, 25.8145, 196.472, 0, -5013.8,-8.46067,-16.6467, 0, -0.845876, 15.8008, 248.449, 0, -6302.85, 133.468
05/10/1993,44.4062,44.6875,43.9688,44,25.7052,380100,-0.00775161,-0.00775161,0.0151735,-0.0151735, 0.0151735,0,-0.00775161, 21.5698,33.2124, 0, 0.765942, 25.8054, 197.238, 0, -5033.27,0,-16.6467, 0, -0.845876, 15.8008, 256.231, 0, -6500.69, 85.767
05/17/1993,44.125,45.25,43.8438,44.75,26.1433,509000,0.0170456,0.0170456,0.0147992,-0.0147992, 0.0147992,0.00221361,0.0147992, 21.7779,33.2124, 0, -1.65982, 25.8947, 195.578, 0, -4990.01,2.2135,-14.4332, 0, 1.36762, 15.8008, 239.329, 0, -6059.7, 197.157
05/24/1993,44.8438,45.6562,44.8438,45.2188,26.4172,457600,0.0104746,0.0104746,0.0148829,-0.0148829, 0.0148829,0,0.0104746, 21.7311,33.2124, 0, -1.01633, 26.2799, 194.562, 0, -4963.02,-4.34341,-18.7766, 0, -2.97579, 15.8008, 228.909, 0, -5782.95, 264.176
05/31/1993,45.375,45.8125,45.0938,45.2812,26.4537,102200,0.00138259,0.00138259,0.0145722,-0.0145722, 0.0145722,0,0.00138259, 21.9055,33.2124, 0, -0.13436, 26.4354, 194.427, 0, -4959.19,0,-18.7766, 0, -2.97579, 15.8008, 227.527, 0, -5743.62, 275.318
06/07/1993,45.375,45.375,44.7188,45.0938,26.3441,934500,-0.00414143,-0.00414143,0.014138,-0.014138, 0.014138,0,-0.00414143, 22.1528,33.2124, 0, 0.403858, 26.3988, 194.831, 0, -4969.6,0,-18.7766, 0, -2.97579, 15.8008, 231.677, 0, -5850.54, 252.802
06/14/1993,45.1562,45.1875,44.5,44.5,25.9973,633400,-0.0131664,-0.0131664,0.0138125,-0.0138125, 0.0138125,0,-0.0131664, 22.341,33.2124, 0, 1.29542, 26.1701, 196.126, 0, -5003.25,0,-18.7766, 0, -2.97579, 15.8008, 244.931, 0, -6194.9, 172.649
06/21/1993,44.625,44.9062,44.2188,44.7812,26.347,682900,0.0134518,0.0134518,0.0138493,-0.0138493, 0.0138493,0,0.0134518, 22.3196,33.2124, 0, -1.30597, 26.1715, 194.82, 0, -4968.83,0,-18.7766, 0, -2.97579, 15.8008, 231.569, 0, -5842.68, 258.469
06/28/1993,45,45.2812,44.5312,44.6875,26.2918,1.9761e+06,-0.00209352,-0.00209352,0.013771,-0.013771, 0.013771,0,-0.00209352, 22.3652,33.2124, 0, 0.204251, 26.3194, 195.025, 0, -4973.96,0,-18.7766, 0, -2.97579, 15.8008, 233.665, 0, -5895.34, 248.134
07/05/1993,44.625,44.9688,44.1562,44.9688,26.4573,1.2165e+06,0.00629367,0.00629367,0.0134617,-0.0134617, 0.0134617,0,0.00629367, 22.5465,33.2124, 0, -0.610829, 26.3744, 194.414, 0, -4957.62,0,-18.7766, 0, -2.97579, 15.8008, 227.391, 0, -5727.48, 288.669
07/12/1993,44.9062,45.1875,44.6562,44.75,26.3286,2.0408e+06,-0.00486433,-0.00486433,0.0131918,-0.0131918, 0.0131918,0,-0.00486433, 22.7065,33.2124, 0, 0.474579, 26.3929, 194.888, 0, -4969.92,0,-18.7766, 0, -2.97579, 15.8008, 232.267, 0, -5853.88, 261.388
07/19/1993,44.75,44.8438,44.4688,44.7188,26.3102,1.318e+06,-0.000698366,-0.000698366,0.0129692,-0.0129692, 0.0129692,0,-0.000698366, 22.8398,33.2124, 0, 0.0680874, 26.3194, 194.957, 0, -4971.5,0,-18.7766, 0, -2.97579, 15.8008, 232.966, 0, -5870.05, 259.324
07/26/1993,44.8438,45.2188,44.7812,44.8438,26.3837,651200,0.00279496,0.00279496,0.0127027,-0.0127027, 0.0127027,0,0.00279496, 23.0009,33.2124, 0, -0.271878, 26.3469, 194.685, 0, -4964.13,0,-18.7766, 0, -2.97579, 15.8008, 230.175, 0, -5794.39, 278.478
08/02/1993,44.9062,45.1875,44.8438,44.9688,26.4573,996000,0.00278763,0.00278763,0.0124497,-0.0124497, 0.0124497,0,0.00278763, 23.1554,33.2124, 0, -0.270788, 26.4205, 194.414, 0, -4956.77,0,-18.7766, 0, -2.97579, 15.8008, 227.391, 0, -5718.8, 297.352
08/09/1993,45.0938,45.3438,44.9062,45.125,26.5492,2.3825e+06,0.00347439,0.00347439,0.0122112,-0.0122112, 0.0122112,0,0.00347439, 23.3025,33.2124, 0, -0.336858, 26.5032, 194.077, 0, -4947.65,0,-18.7766, 0, -2.97579, 15.8008, 223.923, 0, -5624.9, 320.071
08/16/1993,45.1562,45.875,45.1562,45.8125,26.9537,1.1346e+06,0.0152365,0.0152365,0.0119896,-0.0119896, 0.0119896,0.00320848,0.0119896, 23.4405,33.2124, 0, -1.46185, 26.7079, 192.615, 0, -4908.43,3.20742,-15.5692, 0, 0.231629, 15.8008, 208.801, 0, -5218.46, 409.505
08/23/1993,45.625,46.5312,45.625,46.25,27.2111,677000,0.00954885,0.00954885,0.0120489,-0.0120489, 0.0120489,0,0.00954885, 23.4034,33.2124, 0, -0.913092, 27.0821, 191.702, 0, -4883.51,-2.46938,-18.0386, 0, -2.23775, 15.8008, 199.297, 0, -4959.12, 463.985
08/30/1993,46.2812,46.5938,46.25,46.375,27.2847,1.4894e+06,0.0027032,0.0027032,0.011921,-0.011921, 0.011921,0,0.0027032, 23.4834,33.2124, 0, -0.25858, 27.2479, 191.444, 0, -4876.28,0,-18.0386, 0, -2.23775, 15.8008, 196.598, 0, -4883.62, 480.482
09/06/1993,46.375,46.4375,45.5938,46.4062,27.303,812000,0.000673748,0.000673748,0.0112243,-0.0112243, 0.0112243,0,0.000673748, 23.9264,33.2124, 0, -0.0644598, 27.2939, 191.379, 0, -4874.35,0,-18.0386, 0, -14.271, 3.76759, 195.924, -12.0332, -4863.52, 485.809
09/13/1993,46.5625,46.5625,45.75,45.8125,26.9537,607600,-0.0127941,-0.0127941,0.011072,-0.011072, 0.011072,-0.00174137,-0.011072, 24.0249,33.2124, 0, 1.23613, 27.1515, 192.615, 0, -4907.76,0,-18.0386, 0, -12.529, 5.50951, 208.801, 1.74192, -5211.17, 416.79
09/20/1993,45.875,45.9688,44.8125,45.7812,27.1032,957700,0.00554424,0.00554424,0.0104115,-0.0104115, 0.0104115,0,0.00554424, 24.4591,33.2124, 0, -0.531743, 27.0283, 192.083, 0, -4893.24,0,-18.0386, 0, -22.3608, -4.32224, 203.272, -9.83176, -5060.27, 449.044
09/27/1993,46.125,46.3125,45.8125,46.1562,27.3252,775900,0.00819059,0.00819059,0.00991618,-0.00991618, 0.00991618,0,0.00819059, 24.7926,33.2124, 0, -0.781839, 27.2139, 191.302, 0, -4871.84,-1.70812,-19.7467, 0, -24.0689, -4.32224, 195.115, 0, -4836.94, 494.599
10/04/1993,46.2188,46.375,45.7188,46.0625,27.2697,1.798e+06,-0.00203117,-0.00203117,0.00992601,-0.00992601, 0.00992601,0,-0.00203117, 24.7859,33.2124, 0, 0.194579, 27.2974, 191.496, 0, -4877.02,0,-19.7467, 0, -24.0689, -4.32224, 197.148, 0, -4891.1, 485.058
10/11/1993,46.1562,47.1562,46.1562,47.0625,27.8617,2.243e+06,0.0217096,0.0217096,0.00988182,-0.00988182, 0.00988182,0.0117121,0.00988182, 24.816,33.2124, 0, -2.04541, 27.4041, 189.451, 0, -4820.84,11.7121,-8.0346, 0, -12.3568, -4.32224, 175.671, 0, -4297.75, 596.727
10/18/1993,47.0312,47.0312,46.375,46.375,27.4547,2.2798e+06,-0.014608,-0.014608,0.0105386,-0.0105386, 0.0105386,-0.00411269,-0.0105386, 24.3746,33.2124, 0, 1.39909, 27.7145, 190.85, 0, -4859.47,0,-8.0346, 0, -8.2439, -0.209302, 190.386, 4.11294, -4703.22, 523.781
10/25/1993,46.4062,46.9688,46.2812,46.8438,27.7322,629400,0.0101074,0.0101074,0.0109728,-0.0109728, 0.0109728,0,0.0101074, 24.0893,33.2124, 0, -0.957243, 27.5931, 189.893, 0, -4832.9,-0.85564,-8.89024, 0, -9.09954, -0.209302, 180.33, 0, -4424.06, 576.874
11/01/1993,46.7812,47,45.5312,46.0625,27.2697,1.2712e+06,-0.0166776,-0.0166776,0.010424,-0.010424, 0.010424,-0.00631942,-0.010424, 24.4508,33.2124, 0, 1.60356, 27.5872, 191.496, 0, -4876.99,0,-8.89024, 0, -2.77991, 6.11033, 197.148, 6.31964, -4885.07, 491.092
11/08/1993,46.0938,46.75,45.9688,46.5938,27.5842,858100,0.0115331,0.0115331,0.0109888,-0.0109888, 0.0109888,0.000538407,0.0109888, 24.0789,33.2124, 0, -1.09482, 27.4191, 190.401, 0, -4846.82,0.5385,-8.35174, 0, -2.24141, 6.11033, 185.681, 0, -4568.91, 552.943
11/15/1993,46.6875,46.8125,46.2188,46.3125,27.4177,1.1223e+06,-0.00603567,-0.00603567,0.0108704,-0.0108704, 0.0108704,0,-0.00603567, 24.1562,33.2124, 0, 0.577215, 27.5008, 190.979, 0, -4862.54,0,-8.35174, 0, -2.24141, 6.11033, 191.735, 0, -4733.77, 523.151
11/22/1993,46.1875,46.5938,45.875,46.5,27.5287,1.352e+06,0.00404834,0.00404834,0.00961577,-0.00961577, 0.00961577,0,0.00404834, 24.9982,33.2124, 0, -0.385403, 27.4731, 190.593, 0, -4851.83,0,-8.35174, 0, -2.24141, 6.11033, 187.695, 0, -4621.51, 545.479
11/29/1993,46.625,46.7188,46.25,46.7188,27.6582,1.7847e+06,0.00470419,0.00470419,0.00959107,-0.00959107, 0.00959107,0,0.00470419, 25.0152,33.2124, 0, -0.446718, 27.5933, 190.146, 0, -4839.38,0,-8.35174, 0, -2.24141, 6.11033, 183.002, 0, -4490.74, 570.75
12/06/1993,46.7812,46.9375,46.5,46.5938,27.5842,1.1644e+06,-0.00267577,-0.00267577,0.00955976,-0.00955976, 0.00955976,0,-0.00267577, 25.0368,33.2124, 0, 0.254906, 27.6211, 190.401, 0, -4846.3,0,-8.35174, 0, -2.24141, 6.11033, 185.681, 0, -4563.48, 558.37
12/13/1993,46.5938,46.9062,46.375,46.5625,27.5657,580600,-0.000670312,-0.000670312,0.00942096,-0.00942096, 0.00942096,0,-0.000670312, 25.1329,33.2124, 0, 0.0638463, 27.5749, 190.465, 0, -4847.94,0,-8.35174, 0, -2.24141, 6.11033, 186.351, 0, -4580.75, 556.154
12/20/1993,46.5312,46.8438,46.4062,46.75,27.8661,1.2186e+06,0.0108995,0.0108995,0.00901771,-0.00901771, 0.00901771,0.00186501,0.00901771, 25.4151,33.2124, 0, -1.02958, 27.6897, 189.436, 0, -4819.33,0,-8.35174, 0, -2.24141, 6.11033, 175.511, 0, -4279.17, 611.638
12/27/1993,46.75,47.1562,46.5625,46.5938,27.773,2.1272e+06,-0.00334219,-0.00334219,0.00903212,-0.00903212, 0.00903212,0,-0.00334219, 25.405,33.2124, 0, 0.317361, 27.8195, 189.753, 0, -4828.05,0,-8.35174, 0, -2.24141, 6.11033, 178.859, 0, -4371.17, 596.271
01/03/1994,46.5938,47.0625,46.4062,47.0312,28.0338,2.8126e+06,0.00938973,0.00938973,0.00908108,-0.00908108, 0.00908108,0.000305874,0.00908108, 25.3705,33.2124, 0, -0.88464, 27.8988, 188.868, 0, -4803.26,0.305812,-8.04593, 0, -1.9356, 6.11033, 169.513, 0, -4109.24, 642.843
01/10/1994,47.0938,47.5938,46.9688,47.4062,28.2573,1.4288e+06,0.00797356,0.00797356,0.00911878,-0.00911878, 0.00911878,0,0.00797356, 25.3439,33.2124, 0, -0.748504, 28.1453, 188.12, 0, -4782.08,-1.13501,-9.18094, 0, -3.0706, 6.11033, 161.571, 0, -3884.54, 681.015
01/17/1994,47.4062,47.5312,47.25,47.375,28.2387,751600,-0.000659511,-0.000659511,0.00870462,-0.00870462, 0.00870462,0,-0.000659511, 25.6376,33.2124, 0, 0.0620643, 28.248, 188.182, 0, -4783.73,0,-9.18094, 0, -3.0706, 6.11033, 162.23, 0, -3902.11, 679.068
01/24/1994,47.3438,48.0312,47.0938,47.875,28.5367,1.5303e+06,0.0105542,0.0105542,0.00848884,-0.00848884, 0.00848884,0.00204796,0.00848884, 25.7926,33.2124, 0, -0.985261, 28.3583, 187.197, 0, -4755.7,2.04787,-7.13307, 0, -1.02273, 6.11033, 151.732, 0, -3603.05, 726.872
01/31/1994,48.0625,48.3125,46.9688,46.9688,27.9965,2.7943e+06,-0.0189294,-0.0189294,0.00857424,-0.00857424, 0.00857424,-0.0104448,-0.00857424, 25.7311,33.2124, 0, 1.79732, 28.4141, 188.994, 0, -4806.67,-27.2699,-34.403, 0, -17.8478, 16.5551, 170.843, 10.4448, -4142.18, 640.811
02/07/1994,46.8438,47.4375,46.8125,47.1562,28.1083,2.2525e+06,0.00399203,0.00399203,0.00941252,-0.00941252, 0.00941252,0,0.00399203, 25.1387,33.2124, 0, -0.376109, 28.0523, 188.618, 0, -4796,-5.36996,-39.773, 0, -23.2178, 16.5551, 166.858, 0, -4029.18, 660.925
02/14/1994,47.0625,47.6875,46.75,46.875,27.9406,4.0601e+06,-0.00596451,-0.00596451,0.00933062,-0.00933062, 0.00933062,0,-0.00596451, 25.1957,33.2124, 0, 0.565035, 28.0243, 189.183, 0, -4811.72,-15.1534,-54.9264, 0, -38.3713, 16.5551, 172.841, 0, -4195.61, 633.67
02/21/1994,47,47.4375,46.5625,46.8125,27.9034,1.8483e+06,-0.00133333,-0.00133333,0.00943645,-0.00943645, 0.00943645,0,-0.00133333, 25.1221,33.2124, 0, 0.126248, 27.922, 189.309, 0, -4815.13,-10.6691,-65.5955, 0, -49.0404, 16.5551, 174.175, 0, -4231.62, 628.449
02/28/1994,46.9375,47.0625,45.9062,46.6875,27.8289,2.1571e+06,-0.00267004,-0.00267004,0.00945528,-0.00945528, 0.00945528,0,-0.00267004, 25.1091,33.2124, 0, 0.253238, 27.8661, 189.562, 0, -4822.07,0,-65.5955, 0, -55.8902, 9.70533, 176.849, -6.84982, -4304.88, 616.619
03/07/1994,46.8438,47,46.4062,46.8438,27.922,4.7042e+06,0.00334645,0.00334645,0.00949028,-0.00949028, 0.00949028,0,0.00334645, 25.0848,33.2124, 0, -0.316387, 27.8754, 189.246, 0, -4813.13,0,-65.5955, 0, -55.8902, 9.70533, 173.508, 0, -4210.5, 634.188
03/14/1994,47.0312,47.3125,46.7188,46.9688,27.9965,2.0485e+06,0.00266879,0.00266879,0.0094895,-0.0094895, 0.0094895,0,0.00266879, 25.0853,33.2124, 0, -0.252025, 27.9592, 188.994, 0, -4805.96,-6.75694,-72.3524, 0, -62.6471, 9.70533, 170.843, 0, -4134.72, 648.277
03/21/1994,46.8125,47.0625,45.9375,45.9375,27.5398,2.7604e+06,-0.0163142,-0.0163142,0.00914358,-0.00914358, 0.00914358,-0.0072368,-0.00914358, 25.3265,33.2124, 0, 1.56077, 27.8682, 190.555, 0, -4849.35,0,-72.3524, 0, -49.7164, 22.6361, 187.291, 12.9307, -4590.29, 567.666
03/28/1994,46,46.0625,43.5312,44.5938,26.7342,3.3683e+06,-0.0292519,-0.0274307,0.00954987,-0.00954987, 0.00954987,-0.019892,-0.00954987, 25.0436,33.2124, 0, 2.84972, 27.408, 193.404, 0, -4927.33,0,-72.3524, 0, -29.8246, 42.5279, 216.98, 19.8918, -5394.62, 406.153
04/04/1994,43.3438,45.125,43.3438,44.6875,26.7904,5.2313e+06,0.00210296,0.00210296,0.0108062,-0.0108062, 0.0108062,0,0.00210296, 24.1982,33.2124, 0, -0.203041, 26.7623, 193.201, 0, -4921.75,-8.61086,-80.9633, 0, -51.485, 29.4783, 214.879, -13.0495, -5336.84, 419.856
04/11/1994,44.8125,45.0625,44.25,44.5938,26.7342,2.7838e+06,-0.00209855,-0.00209855,0.010815,-0.010815, 0.010815,0,-0.00209855, 24.1925,33.2124, 0, 0.203041, 26.7623, 193.404, 0, -4927.03,0,-80.9633, 0, -51.485, 29.4783, 216.98, 0, -5391.49, 409.281
04/18/1994,44.6406,45.0469,43.9844,44.8594,26.8934,1.8514e+06,0.00595676,0.00595676,0.0105697,-0.0105697, 0.0105697,0,0.00595676, 24.3541,33.2124, 0, -0.573471, 26.8137, 192.831, 0, -4911.51,0,-80.9633, 0, -68.1878, 12.7755, 211.041, -16.7028, -5230.74, 444.859
04/25/1994,44.8438,45.3594,44.8125,45.0938,27.0339,1.5625e+06,0.00522436,0.00522436,0.0105776,-0.0105776, 0.0105776,0,0.00522436, 24.3488,33.2124, 0, -0.501744, 26.9636, 192.329, 0, -4897.84,-5.29692,-86.2602, 0, -73.4847, 12.7755, 205.83, 0, -5088.74, 475.652
05/02/1994,45.0938,45.7188,44.5938,44.75,26.8279,1.7364e+06,-0.00762272,-0.00762272,0.0105107,-0.0105107, 0.0105107,0,-0.00762272, 24.3932,33.2124, 0, 0.737253, 26.9307, 193.067, 0, -4917.55,-17.9451,-104.205, 0, -94.3481, 9.8572, 213.482, -2.91835, -5293.32, 433.937
05/09/1994,44.625,44.8438,44.1719,44.5156,26.6874,1.9198e+06,-0.00523694,-0.00523694,0.0105928,-0.0105928, 0.0105928,0,-0.00523694, 24.3388,33.2124, 0, 0.507534, 26.7575, 193.574, 0, -4930.98,0,-104.205, 0, -99.7608, 4.44451, 218.732, -5.41269, -5432.31, 405.077
05/16/1994,44.6094,45.8594,44.5,45.5625,27.315,2.6468e+06,0.0235167,0.0235167,0.00976073,-0.00976073, 0.00976073,0.013623,0.00976073, 24.8987,33.2124, 0, -2.23673, 26.8173, 191.337, 0, -4870.88,13.6233,-90.582, 0, -86.1375, 4.44451, 195.488, 0, -4803.44, 536.302
05/23/1994,45.5156,45.9375,45.3438,45.875,27.5023,2.0821e+06,0.00685873,0.00685873,0.0104306,-0.0104306, 0.0104306,0,0.00685873, 24.4464,33.2124, 0, -0.652809, 27.4085, 190.685, 0, -4852.84,0,-90.582, 0, -86.1375, 4.44451, 188.653, 0, -4614.61, 573.776
05/30/1994,45.7344,46.3906,45.5625,46.2344,27.7178,966000,0.0078336,0.0078336,0.010338,-0.010338, 0.010338,0,0.0078336, 24.5082,33.2124, 0, -0.742513, 27.6098, 189.942, 0, -4832.2,-2.47855,-93.0605, 0, -88.616, 4.44451, 180.85, 0, -4397.69, 615.053
06/06/1994,46.3281,46.4688,45.7812,46.1094,27.6428,515400,-0.00270332,-0.00270332,0.00994904,-0.00994904, 0.00994904,0,-0.00270332, 24.7703,33.2124, 0, 0.257259, 27.6803, 190.199, 0, -4839.19,0,-93.0605, 0, -88.616, 4.44451, 183.557, 0, -4471.25, 602.77
06/13/1994,46.0469,46.5625,45.8125,45.875,27.5023,861300,-0.00508313,-0.00508313,0.00974976,-0.00974976, 0.00974976,0,-0.00508313, 24.9062,33.2124, 0, 0.485254, 27.5725, 190.685, 0, -4852.45,-14.6896,-107.75, 0, -103.306, 4.44451, 188.653, 0, -4610.45, 577.931
06/20/1994,45.5469,45.625,44,44.0625,26.5903,1.8328e+06,-0.0331597,-0.0292493,0.00973035,-0.00973035, 0.00973035,-0.0236595,-0.00973035, 24.9195,33.2124, 0, 3.24238, 27.3682, 193.927, 0, -4941.06,0,-107.75, 0, -73.2338, 34.5163, 222.375, 30.0718, -5521.1, 391.919
06/27/1994,44.2344,45.0156,44.0156,44.5625,26.8921,6.7441e+06,0.0113476,0.0113476,0.0110827,-0.0110827, 0.0110827,0.00026199,0.0110827, 24.0179,33.2124, 0, -1.09102, 26.7373, 192.836, 0, -4911.73,0.26193,-107.488, 0, -72.9719, 34.5163, 211.091, 0, -5217.72, 458.953
07/04/1994,44.6562,44.9844,44.4688,44.9062,27.0995,501900,0.00771428,0.00771428,0.0112634,-0.0112634, 0.0112634,0,0.00771428, 23.9012,33.2124, 0, -0.739519, 26.9956, 192.096, 0, -4891.6,0,-107.488, 0, -72.9719, 34.5163, 203.406, 0, -5008.56, 503.658
07/11/1994,44.9375,45.4844,44.5156,45.3906,27.3918,1.4573e+06,0.0107861,0.0107861,0.0113592,-0.0113592, 0.0113592,0,0.0107861, 23.8396,33.2124, 0, -1.02768, 27.2453, 191.069, 0, -4863.44,-0.566368,-108.055, 0, -73.5382, 34.5163, 192.678, 0, -4714.5, 563.299
07/18/1994,45.3906,45.5781,45.0625,45.3438,27.3636,1.105e+06,-0.00103242,-0.00103242,0.0115385,-0.0115385, 0.0115385,0,-0.00103242, 23.725,33.2124, 0, 0.0987084, 27.3777, 191.167, 0, -4865.96,0,-108.055, 0, -73.5382, 34.5163, 193.711, 0, -4740.96, 559.658
07/25/1994,45.3594,46.0469,45.1719,45.9062,27.703,1.981e+06,0.012405,0.012405,0.0113559,-0.0113559, 0.0113559,0.00103735,0.0113559, 23.8417,33.2124, 0, -1.1748, 27.5185, 189.993, 0, -4833.47,1.03758,-107.017, 0, -72.5006, 34.5163, 181.382, 0, -4399.74, 625.088
08/01/1994,45.9375,46.375,45.6562,45.7812,27.6276,1.506e+06,-0.00272288,-0.00272288,0.0115745,-0.0115745, 0.0115745,0,-0.00272288, 23.7022,33.2124, 0, 0.259193, 27.6653, 190.252, 0, -4840.46,0,-107.017, 0, -72.5006, 34.5163, 184.109, 0, -4473.32, 613.157
08/08/1994,45.8281,46.3438,45.7188,46.3281,27.9576,2.3351e+06,0.0119456,0.0119456,0.0114527,-0.0114527, 0.0114527,0.000487366,0.0114527, 23.7798,33.2124, 0, -1.12626, 27.7853, 189.126, 0, -4808.99,0.487118,-106.53, 0, -72.0135, 34.5163, 172.234, 0, -4141.47, 673.775
08/15/1994,46.375,46.7344,46.1562,46.4219,28.0142,2.2723e+06,0.00202328,0.00202328,0.0115731,-0.0115731, 0.0115731,0,0.00202328, 23.703,33.2124, 0, -0.191037, 27.9859, 188.934, 0, -4803.47,0,-106.53, 0, -72.0135, 34.5163, 170.213, 0, -4083.03, 685.335
08/22/1994,46.4375,47.7812,46.2812,47.6875,28.7779,1.0899e+06,0.0272634,0.0272634,0.0115789,-0.0115789, 0.0115789,0.0155049,0.0115789, 23.6993,33.2124, 0, -2.524, 28.1759, 186.41, 0, -4732.18,15.5051,-91.0247, 0, -56.5084, 34.5163, 143.314, 0, -3317.39, 806.899
08/29/1994,47.8125,47.9844,47.2188,47.2969,28.5422,1.1367e+06,-0.00819173,-0.00819173,0.0124717,-0.0124717, 0.0124717,0,-0.00819173, 23.1419,33.2124, 0, 0.768235, 28.6598, 187.179, 0, -4753.99,0,-91.0247, 0, -56.5084, 34.5163, 151.54, 0, -3550.9, 774.375
